0.0
+++++
conf0 1.0 1.0 90.206894 0.0
82 gpu pool_mean fp16 12
83 gpu mul fp16 12 add fp32 11
84 gpu softmax fp32 11
-----
+++++
conf11 2.7219174179075676 1.0 86.896553 3.310341000000008
1 gpu conv samp 237
2 gpu batchnorm fp16 12
3 gpu relu fp32 11
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp16 12
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp16 12
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp16 12
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp16 12
24 gpu relu fp32 11
25 gpu conv perf_fp16 151
26 gpu batchnorm fp16 12
27 gpu relu fp32 11
28 gpu group_conv fp16 12
29 gpu batchnorm fp32 11
30 gpu relu fp16 12
31 gpu conv samp_fp16 261
32 gpu batchnorm fp16 12
33 gpu relu fp16 12
34 gpu group_conv fp16 12
35 gpu batchnorm fp16 12
36 gpu relu fp32 11
37 gpu conv samp_fp16 262
38 gpu batchnorm fp32 11
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp16 12
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp16 12
45 gpu relu fp16 12
46 gpu group_conv fp32 11
47 gpu batchnorm fp16 12
48 gpu relu fp32 11
49 gpu conv perf_fp16 154
50 gpu batchnorm fp32 11
51 gpu relu fp32 11
52 gpu group_conv fp16 12
53 gpu batchnorm fp16 12
54 gpu relu fp16 12
55 gpu conv samp_fp16 265
56 gpu batchnorm fp32 11
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp32 11
60 gpu relu fp16 12
61 gpu conv samp_fp16 261
62 gpu batchnorm fp32 11
63 gpu relu fp16 12
64 gpu group_conv fp16 12
65 gpu batchnorm fp16 12
66 gpu relu fp32 11
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp16 12
70 gpu group_conv fp32 11
71 gpu batchnorm fp32 11
72 gpu relu fp16 12
73 gpu conv perf_fp16 153
74 gpu batchnorm fp32 11
75 gpu relu fp32 11
76 gpu group_conv fp16 12
77 gpu batchnorm fp16 12
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp32 11
82 gpu pool_mean fp32 11
83 gpu mul fp16 12 add fp32 11
84 gpu softmax fp16 12
-----
+++++
conf12 2.7576107725953576 1.0 85.241379 4.965515000000011
1 gpu conv perf_fp16 164
2 gpu batchnorm fp16 12
3 gpu relu fp16 12
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp16 12
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp16 12
13 gpu conv perf_fp16 151
14 gpu batchnorm fp32 11
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp16 12
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp16 12
24 gpu relu fp32 11
25 gpu conv perf_fp16 151
26 gpu batchnorm fp16 12
27 gpu relu fp16 12
28 gpu group_conv fp16 12
29 gpu batchnorm fp32 11
30 gpu relu fp16 12
31 gpu conv samp_fp16 261
32 gpu batchnorm fp16 12
33 gpu relu fp16 12
34 gpu group_conv fp32 11
35 gpu batchnorm fp32 11
36 gpu relu fp32 11
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp32 11
40 gpu group_conv fp16 12
41 gpu batchnorm fp16 12
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp32 11
47 gpu batchnorm fp16 12
48 gpu relu fp32 11
49 gpu conv perf_fp16 154
50 gpu batchnorm fp32 11
51 gpu relu fp16 12
52 gpu group_conv fp16 12
53 gpu batchnorm fp32 11
54 gpu relu fp16 12
55 gpu conv samp_fp16 265
56 gpu batchnorm fp32 11
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp32 11
60 gpu relu fp16 12
61 gpu conv samp_fp16 261
62 gpu batchnorm fp16 12
63 gpu relu fp16 12
64 gpu group_conv fp16 12
65 gpu batchnorm fp16 12
66 gpu relu fp32 11
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp16 12
70 gpu group_conv fp16 12
71 gpu batchnorm fp32 11
72 gpu relu fp16 12
73 gpu conv samp_fp16 262
74 gpu batchnorm fp32 11
75 gpu relu fp32 11
76 gpu group_conv fp16 12
77 gpu batchnorm fp32 11
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp16 12
82 gpu pool_mean fp32 11
83 gpu mul fp32 11 add fp32 11
84 gpu softmax fp16 12
-----
+++++
conf13 2.834015065551276 1.0 82.896553 7.310341000000008
1 gpu conv samp_fp16 267
2 gpu batchnorm fp16 12
3 gpu relu fp32 11
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp16 12
7 gpu conv perf_fp16 152
8 gpu batchnorm fp32 11
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp16 12
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp16 12
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp16 12
24 gpu relu fp32 11
25 gpu conv perf_fp16 151
26 gpu batchnorm fp16 12
27 gpu relu fp16 12
28 gpu group_conv fp16 12
29 gpu batchnorm fp16 12
30 gpu relu fp16 12
31 gpu conv samp_fp16 261
32 gpu batchnorm fp16 12
33 gpu relu fp16 12
34 gpu group_conv fp32 11
35 gpu batchnorm fp16 12
36 gpu relu fp32 11
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp32 11
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp16 12
47 gpu batchnorm fp16 12
48 gpu relu fp16 12
49 gpu conv perf_fp16 154
50 gpu batchnorm fp16 12
51 gpu relu fp16 12
52 gpu group_conv fp16 12
53 gpu batchnorm fp32 11
54 gpu relu fp16 12
55 gpu conv perf_fp16 152
56 gpu batchnorm fp32 11
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp16 12
60 gpu relu fp16 12
61 gpu conv samp_fp16 261
62 gpu batchnorm fp16 12
63 gpu relu fp16 12
64 gpu group_conv fp32 11
65 gpu batchnorm fp16 12
66 gpu relu fp32 11
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp32 11
70 gpu group_conv fp16 12
71 gpu batchnorm fp32 11
72 gpu relu fp32 11
73 gpu conv perf_fp16 153
74 gpu batchnorm fp32 11
75 gpu relu fp16 12
76 gpu group_conv fp16 12
77 gpu batchnorm fp32 11
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp16 12
82 gpu pool_mean fp32 11
83 gpu mul fp16 12 add fp32 11
84 gpu softmax fp32 11
-----
+++++
conf14 2.8417997346626325 1.0 82.896553 7.310341000000008
1 gpu conv perf_fp16 156
2 gpu batchnorm fp16 12
3 gpu relu fp32 11
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp16 12
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp32 11
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp32 11
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp32 11
24 gpu relu fp32 11
25 gpu conv perf_fp16 151
26 gpu batchnorm fp16 12
27 gpu relu fp32 11
28 gpu group_conv fp16 12
29 gpu batchnorm fp16 12
30 gpu relu fp16 12
31 gpu conv samp_fp16 261
32 gpu batchnorm fp32 11
33 gpu relu fp16 12
34 gpu group_conv fp16 12
35 gpu batchnorm fp32 11
36 gpu relu fp16 12
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp32 11
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp16 12
47 gpu batchnorm fp16 12
48 gpu relu fp32 11
49 gpu conv perf_fp16 154
50 gpu batchnorm fp16 12
51 gpu relu fp16 12
52 gpu group_conv fp32 11
53 gpu batchnorm fp16 12
54 gpu relu fp16 12
55 gpu conv perf_fp16 152
56 gpu batchnorm fp32 11
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp16 12
60 gpu relu fp16 12
61 gpu conv samp_fp16 261
62 gpu batchnorm fp16 12
63 gpu relu fp32 11
64 gpu group_conv fp16 12
65 gpu batchnorm fp32 11
66 gpu relu fp16 12
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp16 12
70 gpu group_conv fp16 12
71 gpu batchnorm fp32 11
72 gpu relu fp32 11
73 gpu conv samp_fp16 262
74 gpu batchnorm fp16 12
75 gpu relu fp16 12
76 gpu group_conv fp16 12
77 gpu batchnorm fp16 12
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp32 11
82 gpu pool_mean fp32 11
83 gpu mul fp16 12 add fp16 12
84 gpu softmax fp16 12
-----
+++++
conf15 2.8427386921910007 1.0 81.034485 9.172409000000002
1 gpu conv perf_fp16 156
2 gpu batchnorm fp32 11
3 gpu relu fp32 11
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp16 12
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp32 11
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp16 12
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp16 12
24 gpu relu fp32 11
25 gpu conv perf_fp16 151
26 gpu batchnorm fp32 11
27 gpu relu fp32 11
28 gpu group_conv fp16 12
29 gpu batchnorm fp16 12
30 gpu relu fp32 11
31 gpu conv perf_fp16 152
32 gpu batchnorm fp16 12
33 gpu relu fp16 12
34 gpu group_conv fp16 12
35 gpu batchnorm fp32 11
36 gpu relu fp16 12
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp32 11
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp16 12
47 gpu batchnorm fp16 12
48 gpu relu fp16 12
49 gpu conv perf_fp16 154
50 gpu batchnorm fp16 12
51 gpu relu fp16 12
52 gpu group_conv fp32 11
53 gpu batchnorm fp16 12
54 gpu relu fp16 12
55 gpu conv perf_fp16 152
56 gpu batchnorm fp16 12
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp16 12
60 gpu relu fp32 11
61 gpu conv samp_fp16 261
62 gpu batchnorm fp16 12
63 gpu relu fp16 12
64 gpu group_conv fp16 12
65 gpu batchnorm fp16 12
66 gpu relu fp16 12
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp16 12
70 gpu group_conv fp16 12
71 gpu batchnorm fp32 11
72 gpu relu fp32 11
73 gpu conv perf_fp16 153
74 gpu batchnorm fp32 11
75 gpu relu fp16 12
76 gpu group_conv fp16 12
77 gpu batchnorm fp32 11
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp16 12
82 gpu pool_mean fp16 12
83 gpu mul fp16 12 add fp32 11
84 gpu softmax fp16 12
-----
+++++
conf16 2.846030797718345 1.0 81.724136 8.482758000000004
1 gpu conv perf_fp16 156
2 gpu batchnorm fp16 12
3 gpu relu fp32 11
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp16 12
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp32 11
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp32 11
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp16 12
24 gpu relu fp32 11
25 gpu conv perf_fp16 152
26 gpu batchnorm fp16 12
27 gpu relu fp32 11
28 gpu group_conv fp16 12
29 gpu batchnorm fp16 12
30 gpu relu fp32 11
31 gpu conv samp_fp16 261
32 gpu batchnorm fp16 12
33 gpu relu fp16 12
34 gpu group_conv fp16 12
35 gpu batchnorm fp32 11
36 gpu relu fp16 12
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp32 11
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp16 12
47 gpu batchnorm fp16 12
48 gpu relu fp16 12
49 gpu conv perf_fp16 154
50 gpu batchnorm fp16 12
51 gpu relu fp16 12
52 gpu group_conv fp16 12
53 gpu batchnorm fp16 12
54 gpu relu fp32 11
55 gpu conv perf_fp16 152
56 gpu batchnorm fp32 11
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp16 12
60 gpu relu fp32 11
61 gpu conv samp_fp16 261
62 gpu batchnorm fp16 12
63 gpu relu fp16 12
64 gpu group_conv fp16 12
65 gpu batchnorm fp32 11
66 gpu relu fp32 11
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp16 12
70 gpu group_conv fp16 12
71 gpu batchnorm fp32 11
72 gpu relu fp32 11
73 gpu conv perf_fp16 153
74 gpu batchnorm fp32 11
75 gpu relu fp16 12
76 gpu group_conv fp16 12
77 gpu batchnorm fp16 12
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp16 12
82 gpu pool_mean fp32 11
83 gpu mul fp16 12 add fp32 11
84 gpu softmax fp32 11
-----
+++++
conf17 2.847798439828935 1.0 80.758621 9.448273
1 gpu conv perf_fp16 156
2 gpu batchnorm fp16 12
3 gpu relu fp32 11
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp32 11
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp16 12
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp32 11
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp16 12
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp16 12
24 gpu relu fp32 11
25 gpu conv perf_fp16 151
26 gpu batchnorm fp16 12
27 gpu relu fp32 11
28 gpu group_conv fp16 12
29 gpu batchnorm fp16 12
30 gpu relu fp16 12
31 gpu conv samp_fp16 261
32 gpu batchnorm fp16 12
33 gpu relu fp16 12
34 gpu group_conv fp16 12
35 gpu batchnorm fp32 11
36 gpu relu fp32 11
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp32 11
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp16 12
47 gpu batchnorm fp16 12
48 gpu relu fp16 12
49 gpu conv perf_fp16 154
50 gpu batchnorm fp16 12
51 gpu relu fp16 12
52 gpu group_conv fp16 12
53 gpu batchnorm fp16 12
54 gpu relu fp16 12
55 gpu conv perf_fp16 152
56 gpu batchnorm fp16 12
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp16 12
60 gpu relu fp32 11
61 gpu conv samp_fp16 261
62 gpu batchnorm fp16 12
63 gpu relu fp16 12
64 gpu group_conv fp16 12
65 gpu batchnorm fp16 12
66 gpu relu fp16 12
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp16 12
70 gpu group_conv fp16 12
71 gpu batchnorm fp32 11
72 gpu relu fp16 12
73 gpu conv perf_fp16 153
74 gpu batchnorm fp16 12
75 gpu relu fp16 12
76 gpu group_conv fp16 12
77 gpu batchnorm fp16 12
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp32 11
82 gpu pool_mean fp32 11
83 gpu mul fp16 12 add fp16 12
84 gpu softmax fp16 12
-----
+++++
conf18 2.8479156239619248 1.0 80.758621 9.448273
1 gpu conv perf_fp16 156
2 gpu batchnorm fp16 12
3 gpu relu fp32 11
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp16 12
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp32 11
12 gpu relu fp32 11
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp16 12
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp16 12
24 gpu relu fp32 11
25 gpu conv perf_fp16 151
26 gpu batchnorm fp16 12
27 gpu relu fp32 11
28 gpu group_conv fp16 12
29 gpu batchnorm fp16 12
30 gpu relu fp32 11
31 gpu conv samp_fp16 261
32 gpu batchnorm fp16 12
33 gpu relu fp16 12
34 gpu group_conv fp16 12
35 gpu batchnorm fp32 11
36 gpu relu fp16 12
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp32 11
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp16 12
47 gpu batchnorm fp16 12
48 gpu relu fp16 12
49 gpu conv perf_fp16 154
50 gpu batchnorm fp16 12
51 gpu relu fp16 12
52 gpu group_conv fp16 12
53 gpu batchnorm fp16 12
54 gpu relu fp16 12
55 gpu conv perf_fp16 152
56 gpu batchnorm fp32 11
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp16 12
60 gpu relu fp16 12
61 gpu conv samp_fp16 261
62 gpu batchnorm fp16 12
63 gpu relu fp16 12
64 gpu group_conv fp16 12
65 gpu batchnorm fp16 12
66 gpu relu fp32 11
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp16 12
70 gpu group_conv fp16 12
71 gpu batchnorm fp32 11
72 gpu relu fp32 11
73 gpu conv perf_fp16 153
74 gpu batchnorm fp32 11
75 gpu relu fp16 12
76 gpu group_conv fp16 12
77 gpu batchnorm fp32 11
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp32 11
82 gpu pool_mean fp32 11
83 gpu mul fp16 12 add fp32 11
84 gpu softmax fp32 11
-----
+++++
conf19 2.848033508497462 1.0 80.689651 9.517243000000008
1 gpu conv perf_fp16 156
2 gpu batchnorm fp16 12
3 gpu relu fp16 12
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp32 11
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp32 11
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp16 12
21 gpu relu fp16 12
22 gpu group_conv fp32 11
23 gpu batchnorm fp16 12
24 gpu relu fp32 11
25 gpu conv perf_fp16 151
26 gpu batchnorm fp16 12
27 gpu relu fp32 11
28 gpu group_conv fp16 12
29 gpu batchnorm fp16 12
30 gpu relu fp32 11
31 gpu conv samp_fp16 261
32 gpu batchnorm fp16 12
33 gpu relu fp16 12
34 gpu group_conv fp16 12
35 gpu batchnorm fp16 12
36 gpu relu fp16 12
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp32 11
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp16 12
47 gpu batchnorm fp16 12
48 gpu relu fp16 12
49 gpu conv perf_fp16 154
50 gpu batchnorm fp16 12
51 gpu relu fp16 12
52 gpu group_conv fp16 12
53 gpu batchnorm fp16 12
54 gpu relu fp16 12
55 gpu conv perf_fp16 152
56 gpu batchnorm fp32 11
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp16 12
60 gpu relu fp32 11
61 gpu conv samp_fp16 261
62 gpu batchnorm fp16 12
63 gpu relu fp16 12
64 gpu group_conv fp16 12
65 gpu batchnorm fp16 12
66 gpu relu fp16 12
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp16 12
70 gpu group_conv fp16 12
71 gpu batchnorm fp32 11
72 gpu relu fp32 11
73 gpu conv perf_fp16 153
74 gpu batchnorm fp32 11
75 gpu relu fp32 11
76 gpu group_conv fp16 12
77 gpu batchnorm fp32 11
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp16 12
82 gpu pool_mean fp32 11
83 gpu mul fp16 12 add fp32 11
84 gpu softmax fp32 11
-----
+++++
conf20 2.848151748200438 1.0 80.758621 9.448273
1 gpu conv perf_fp16 156
2 gpu batchnorm fp16 12
3 gpu relu fp32 11
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp16 12
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp32 11
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp16 12
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp16 12
24 gpu relu fp16 12
25 gpu conv perf_fp16 151
26 gpu batchnorm fp16 12
27 gpu relu fp32 11
28 gpu group_conv fp16 12
29 gpu batchnorm fp16 12
30 gpu relu fp32 11
31 gpu conv samp_fp16 261
32 gpu batchnorm fp16 12
33 gpu relu fp16 12
34 gpu group_conv fp16 12
35 gpu batchnorm fp32 11
36 gpu relu fp16 12
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp32 11
42 gpu relu fp16 12
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp16 12
47 gpu batchnorm fp16 12
48 gpu relu fp16 12
49 gpu conv perf_fp16 154
50 gpu batchnorm fp16 12
51 gpu relu fp32 11
52 gpu group_conv fp16 12
53 gpu batchnorm fp16 12
54 gpu relu fp16 12
55 gpu conv perf_fp16 152
56 gpu batchnorm fp32 11
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp16 12
60 gpu relu fp32 11
61 gpu conv samp_fp16 261
62 gpu batchnorm fp32 11
63 gpu relu fp16 12
64 gpu group_conv fp16 12
65 gpu batchnorm fp16 12
66 gpu relu fp32 11
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
69 gpu relu fp16 12
70 gpu group_conv fp16 12
71 gpu batchnorm fp32 11
72 gpu relu fp32 11
73 gpu conv perf_fp16 153
74 gpu batchnorm fp32 11
75 gpu relu fp16 12
76 gpu group_conv fp16 12
77 gpu batchnorm fp32 11
78 gpu relu fp16 12
79 gpu conv samp_fp16 261
80 gpu batchnorm fp32 11
81 gpu relu fp16 12
82 gpu pool_mean fp32 11
83 gpu mul fp16 12 add fp16 12
84 gpu softmax fp32 11
-----
+++++
conf21 2.848269997721562 1.0 80.758621 9.448273
1 gpu conv perf_fp16 156
2 gpu batchnorm fp16 12
3 gpu relu fp32 11
4 gpu group_conv fp16 12
5 gpu batchnorm fp16 12
6 gpu relu fp16 12
7 gpu conv perf_fp16 152
8 gpu batchnorm fp16 12
9 gpu relu fp16 12
10 gpu group_conv fp16 12
11 gpu batchnorm fp16 12
12 gpu relu fp16 12
13 gpu conv perf_fp16 151
14 gpu batchnorm fp16 12
15 gpu relu fp16 12
16 gpu group_conv fp16 12
17 gpu batchnorm fp16 12
18 gpu relu fp16 12
19 gpu conv perf_fp16 151
20 gpu batchnorm fp32 11
21 gpu relu fp16 12
22 gpu group_conv fp16 12
23 gpu batchnorm fp16 12
24 gpu relu fp32 11
25 gpu conv perf_fp16 151
26 gpu batchnorm fp16 12
27 gpu relu fp32 11
28 gpu group_conv fp16 12
29 gpu batchnorm fp16 12
30 gpu relu fp16 12
31 gpu conv samp_fp16 261
32 gpu batchnorm fp32 11
33 gpu relu fp16 12
34 gpu group_conv fp16 12
35 gpu batchnorm fp16 12
36 gpu relu fp16 12
37 gpu conv samp_fp16 262
38 gpu batchnorm fp16 12
39 gpu relu fp16 12
40 gpu group_conv fp16 12
41 gpu batchnorm fp32 11
42 gpu relu fp32 11
43 gpu conv perf_fp16 154
44 gpu batchnorm fp32 11
45 gpu relu fp16 12
46 gpu group_conv fp16 12
47 gpu batchnorm fp16 12
48 gpu relu fp16 12
49 gpu conv perf_fp16 154
50 gpu batchnorm fp16 12
51 gpu relu fp16 12
52 gpu group_conv fp16 12
53 gpu batchnorm fp16 12
54 gpu relu fp16 12
55 gpu conv perf_fp16 152
56 gpu batchnorm fp32 11
57 gpu relu fp16 12
58 gpu group_conv fp16 12
59 gpu batchnorm fp16 12
60 gpu relu fp32 11
61 gpu conv samp_fp16 261
62 gpu batchnorm fp16 12
63 gpu relu fp16 12
64 gpu group_conv fp16 12
65 gpu batchnorm fp16 12
66 gpu relu fp16 12
67 gpu conv perf_fp16 153
68 gpu batchnorm fp16 12
